timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741680400073,10,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-442,text,true,,386,402,359,359,http://localhost:8080/transaction/getStockPortfolio,10,0,0
1741680400073,13,17 Add Money Request,200,OK,User Thread Group 1-655,text,true,,294,438,358,358,http://localhost:8080/transaction/addMoneyToWallet,13,0,0
1741680400072,15,16 Get Stock Prices Request,200,OK,User Thread Group 1-689,text,true,,479,400,358,358,http://localhost:8080/transaction/getStockPrices,15,0,0
1741680400061,26,16 Get Stock Prices Request,200,OK,User Thread Group 1-690,text,true,,479,411,358,358,http://localhost:8080/transaction/getStockPrices,26,0,0
1741680400084,6,17 Add Money Request,200,OK,User Thread Group 1-654,text,true,,294,450,358,358,http://localhost:8080/transaction/addMoneyToWallet,6,0,0
1741680400075,15,22 Get Wallet Balance Request,200,OK,User Thread Group 1-480,text,true,,308,409,358,358,http://localhost:8080/transaction/getWalletBalance,15,0,0
1741680400061,29,22 Get Wallet Balance Request,200,OK,User Thread Group 1-473,text,true,,308,410,358,358,http://localhost:8080/transaction/getWalletBalance,29,0,0
1741680400079,11,18 Get Wallet Balance Request,200,OK,User Thread Group 1-611,text,true,,309,412,358,358,http://localhost:8080/transaction/getWalletBalance,11,0,0
1741680400061,30,14 Register Request,201,Created,User Thread Group 1-761,text,true,,287,291,358,358,http://localhost:8080/authentication/register,30,0,0
1741680400081,10,22 Get Wallet Balance Request,200,OK,User Thread Group 1-479,text,true,,308,405,358,358,http://localhost:8080/transaction/getWalletBalance,10,0,0
1741680400077,14,18 Get Wallet Balance Request,200,OK,User Thread Group 1-616,text,true,,309,402,358,358,http://localhost:8080/transaction/getWalletBalance,14,0,0
1741680400074,17,14 Register Request,201,Created,User Thread Group 1-762,text,true,,287,286,358,358,http://localhost:8080/authentication/register,17,0,1
1741680400075,15,16 Get Stock Prices Request,200,OK,User Thread Group 1-692,text,true,,479,403,358,358,http://localhost:8080/transaction/getStockPrices,15,0,0
1741680400083,9,16 Get Stock Prices Request,200,OK,User Thread Group 1-691,text,true,,479,400,358,358,http://localhost:8080/transaction/getStockPrices,9,0,0
1741680400069,25,19 Place Stock Order Request,200,OK,User Thread Group 1-576,text,true,,850,542,358,358,http://localhost:8080/engine/placeStockOrder,25,0,0
1741680400074,20,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-437,text,true,,386,407,358,358,http://localhost:8080/transaction/getStockPortfolio,20,0,0
1741680400089,6,22 Get Wallet Balance Request,200,OK,User Thread Group 1-474,text,true,,308,410,357,357,http://localhost:8080/transaction/getWalletBalance,6,0,0
