timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741648606448,241,20 Get Stock Transactions Request,200,OK,User Thread Group 1-654,text,false,,337,417,819,819,http://localhost:8080/transaction/getStockTransactions,241,0,0
1741648606131,562,22 Get Wallet Balance Request,200,OK,User Thread Group 1-441,text,false,,309,417,819,819,http://localhost:8080/transaction/getWalletBalance,562,0,0
1741648606682,15,18 Get Wallet Balance Request,200,OK,User Thread Group 1-724,text,true,,309,414,819,819,http://localhost:8080/transaction/getWalletBalance,15,0,0
1741648606672,28,15 Login Request,200,OK,User Thread Group 1-893,text,true,,525,253,820,820,http://localhost:8080/authentication/login,28,0,0
1741648606694,13,16 Get Stock Prices Request,200,OK,User Thread Group 1-847,text,false,,292,415,820,820,http://localhost:8080/transaction/getStockPrices,13,0,0
1741648606145,565,16 Get Stock Prices Request,200,OK,User Thread Group 1-823,text,false,,292,412,820,820,http://localhost:8080/transaction/getStockPrices,565,0,0
1741648606707,7,14 Register Request,201,Created,User Thread Group 1-930,text,true,,287,289,820,820,http://localhost:8080/authentication/register,7,0,1
1741648606418,297,18 Get Wallet Balance Request,200,OK,User Thread Group 1-728,text,true,,309,406,821,821,http://localhost:8080/transaction/getWalletBalance,297,0,0
1741648606695,23,15 Login Request,200,OK,User Thread Group 1-894,text,true,,532,252,821,821,http://localhost:8080/authentication/login,23,0,0
1741648606170,548,18 Get Wallet Balance Request,200,OK,User Thread Group 1-714,text,true,,309,405,821,821,http://localhost:8080/transaction/getWalletBalance,548,0,0
1741648606681,38,14 Register Request,201,Created,User Thread Group 1-928,text,true,,287,272,821,821,http://localhost:8080/authentication/register,38,0,0
1741648606692,29,14 Register Request,201,Created,User Thread Group 1-929,text,true,,287,285,821,821,http://localhost:8080/authentication/register,29,0,1
1741648606717,7,16 Get Stock Prices Request,200,OK,User Thread Group 1-857,text,false,,292,414,821,821,http://localhost:8080/transaction/getStockPrices,7,0,0
1741648605580,1153,18 Get Wallet Balance Request,200,OK,User Thread Group 1-570,text,true,,309,412,822,822,http://localhost:8080/transaction/getWalletBalance,1153,0,0
1741648605497,1237,16 Get Stock Prices Request,200,OK,User Thread Group 1-771,text,false,,292,414,822,822,http://localhost:8080/transaction/getStockPrices,1237,0,0
